title,title href,logoImage src,comp-name,comp-name href,rating href,main-2,review,expwdth,ni-job-tuple-icon,locWdth,job-desc,dot-gt,dot-gt 2,dot-gt 3,dot-gt 4,dot-gt 5,dot-gt 6,dot-gt 7,dot-gt 8,job-post-day
Product Manager,https://www.naukri.com/job-listings-product-manager-anubavam-chennai-tamil-nadu-8-to-10-years-100823009375,https://www.naukri.com/hotjobs/images/v3/anubhavam_feb22.gif,Anubavam,https://www.naukri.com/anubavam-jobs-careers-222358,https://www.ambitionbox.com/reviews/anubavam-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.9,13  Reviews,8-10 Yrs,Not disclosed,"Chennai, Tamil Nadu",Are you an experienced Product Manager with a passion for driving innovation and leadin...,Product Management,Product manager,Product Life Cycle Management,Product Development,Product Strategy,Research Analysis,Product Marketing,Product Planning,14 Days Ago
Product development engineer,https://www.naukri.com/job-listings-product-development-engineer-zunroof-gurgaon-gurugram-0-to-3-years-080124501725,,Zunroof,https://www.naukri.com/zunroof-jobs-careers-4122802,https://www.ambitionbox.com/reviews/zunroof-tech-private-ltd-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.4,96  Reviews,0-3 Yrs,Not disclosed,Gurgaon/Gurugram,Provide technical assistance to the suppliers and ensured adherence to technical speci...,Quality standards,New model development,Quality systems,Quality audit,Manager Quality Control,Cost,Product costing,System,22 Days Ago
Survey Associate - PAN India,https://www.naukri.com/job-listings-survey-associate-pan-india-walkaroo-international-ernakulam-kerala-kozhikode-kerala-coimbatore-tamil-nadu-0-to-2-years-080124005762,,Walkaroo International,https://www.naukri.com/walkaroo-international-jobs-careers-2902064,https://www.ambitionbox.com/reviews/walkaroo-international-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,200  Reviews,0-2 Yrs,Not disclosed,"Ernakulam, Kerala, Kozhikode, Kerala, Coimbatore, Tamil Nadu",1. Conducting Market surveys and Market Feedback in assigned state / region in North &...,Sales,Hindi,Survey,Market Survey,Field Work,Marketing,Pan,Field,22 Days Ago
Taazaa Inc  | Hiring For Product Manager | Noida,https://www.naukri.com/job-listings-taazaa-inc-hiring-for-product-manager-noida-taazaa-tech-noida-uttar-pradesh-9-to-14-years-080124000050,https://img.naukimg.com/logo_images/groups/v1/4633429.gif,Taazaa Tech,https://www.naukri.com/taazaa-tech-jobs-careers-987728,https://www.ambitionbox.com/reviews/taazaa-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.6,56  Reviews,9-14 Yrs,Not disclosed,"Hybrid - Noida, Uttar Pradesh(Sector-68 Noida)","Spark Your Career with Us! At Taazaa, we're not just a workplace; we're a dynamic, inno...",END TO END Product Management,Product Roadmap,Saas Product Development,Product Life Cycle,Product Planning,Product Strategy,Product Launch,Development,10 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-futuristic-bots-llp-greater-noida-uttar-pradesh-3-to-6-years-071223008433,,Futuristic Bots Llp,https://www.naukri.com/futuristic-bots-jobs-careers-7008463,https://www.ambitionbox.com/reviews/futuristic-bots-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,1.6,2  Reviews,3-6 Yrs,5-10 Lacs PA,"Greater Noida, Uttar Pradesh(Kasna)",The group offers good compensation with handsome incentive plans and follows excellent...,New Product Development,Material handling,Product Strategy,Warehousing,Product Marketing,automated vehicles,Product Life Cycle,electrical vehicles,8 Days Ago
Product Owner / Product Manager (Exp. in Software SAAS Product),https://www.naukri.com/job-listings-product-owner-product-manager-exp-in-software-saas-product-pixelque-software-ahmedabad-8-to-13-years-170124005506,,Pixelque Software,https://www.naukri.com/pixelque-jobs-careers-6210240,https://www.ambitionbox.com/reviews/pixelque-software-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.9,16  Reviews,8-13 Yrs,9-19 Lacs PA,Remote,Experience managing product lifecycles and cross-functional teams Gain a deep understan...,Product Strategy,Software Product Management,Product Analysis,Product Planning,Product Innovation,Product Vision,New Product Development,Product Design,5 Days Ago
Product Head II SearchUnify II Panchkula,https://www.naukri.com/job-listings-product-head-ii-searchunify-ii-panchkula-grazitti-interactive-mohali-punjab-chandigarh-chandigarh-panchkula-haryana-10-to-20-years-110923004251,https://img.naukimg.com/logo_images/groups/v1/633270.gif,Grazitti Interactive,https://www.naukri.com/grazitti-interactive-jobs-careers-911276,https://www.ambitionbox.com/reviews/grazitti-interactive-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,115  Reviews,10-20 Yrs,Not disclosed,"Mohali, Punjab, Chandigarh, Chandigarh, Panchkula, Haryana",- BE / BTech or equivalent required Education Qualification & Experience: -,Product Management,Product Strategy,Product Innovation,SAAS,Artificial Intelligence,Product Roadmap,Product Marketing,Product Launch,7 Days Ago
Brand/ Product Management (Pharma/ Vaccines),https://www.naukri.com/job-listings-brand-product-management-pharma-vaccines-biological-e-hyderabad-secunderabad-5-to-10-years-240123010518,https://img.naukimg.com/logo_images/groups/v1/4582721.gif,Biological E,https://www.naukri.com/biological-e-jobs-careers-46714,https://www.ambitionbox.com/reviews/biological-e-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1327  Reviews,5-10 Yrs,Not disclosed,Hyderabad/Secunderabad(Jubilee Hills),4 years experience into Product Management,product management,Brand Management,Brand strategy,Marketing,Pharma,Vaccines,Branding,Management,26 Days Ago
Technical Product Owner,https://www.naukri.com/job-listings-technical-product-owner-rellio-services-hyderabad-secunderabad-8-to-12-years-150124501697,,Rellio Services,https://www.naukri.com/rellio-services-jobs-careers-124038652,,,,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,The Technical Product Owner (TPO) is a critical role in the digital technology and pr...,Product management,Computer science,Health insurance,Agile,Regression testing,Scrum,JIRA,Information technology,15 Days Ago
TECHNICAL PRODUCT OWNER,https://www.naukri.com/job-listings-technical-product-owner-carrierin-services-hyderabad-secunderabad-8-to-12-years-150124501622,https://img.naukimg.com/logo_images/groups/v1/230854.gif,Carrier,https://www.naukri.com/carrier-jobs-careers-29962,https://www.ambitionbox.com/reviews/carrier-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,384  Reviews,8-12 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelor s degree from a world-class school in Business Administration, Computer Scienc...",Product management,Computer science,Health insurance,Agile,Regression testing,Scrum,JIRA,Information technology,15 Days Ago
Product Support Engineer,https://www.naukri.com/job-listings-product-support-engineer-dremio-hyderabad-secunderabad-2-to-4-years-150124501503,,Dremio,https://www.naukri.com/dremio-jobs-careers-4500578,https://www.ambitionbox.com/reviews/dremio-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,4  Reviews,2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,"Demonstrated quick learner, self-motivated with the ability to multi-task competing hig...",Unix,Computer science,Linux,Troubleshooting,cisco,Technical support,Analytics,Product support,15 Days Ago
Product Manager - Hybrid,https://www.naukri.com/job-listings-product-manager-hybrid-our-ncr-hyderabad-secunderabad-5-to-8-years-150124500605,,Our Ncr,https://www.naukri.com/our-ncr-jobs-careers-4965410,https://www.ambitionbox.com/reviews/ncr-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,1335  Reviews,5-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Pragmatic Marketing certified a plusDemonstrated track record of driving product lifecy...,Product management,Hospitality,Operational excellence,Analytical,Product analysis,Agile,market data,Product design,15 Days Ago
Sr Inbound Product Manager - Retail Store Operations,https://www.naukri.com/job-listings-sr-inbound-product-manager-retail-store-operations-service-now-planet-hyderabad-secunderabad-5-to-9-years-120124500524,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,5-9 Yrs,Not disclosed,Hyderabad/Secunderabad,The candidate must be someone who has a passion for the retail domain and feels comfort...,Retail,Design engineering,Customer service management,Product portfolio,Focus,Product planning,Software product management,Retail store operations,18 Days Ago
Product Portfolio Manager,https://www.naukri.com/job-listings-product-portfolio-manager-service-now-planet-hyderabad-secunderabad-5-to-8-years-120124500514,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,5-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"As part of the Employee Workflows Data Science team, you will contribute to features...",Product management,Software project,Market analysis,data science,Manager Program Management,Product portfolio,Machine learning,Agile,18 Days Ago
Principal Inbound Product Manager - Sourcing & Procurement Operations,https://www.naukri.com/job-listings-principal-inbound-product-manager-sourcing-procurement-operations-service-now-planet-hyderabad-secunderabad-8-to-13-years-120124500513,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,Evaluate competitive and market data to develop a point of view on product priorit...,Product management,Procurement,Outbound,Change management,Strategic partnerships,Agile,Workflow,Customer support,18 Days Ago
Inbound Product Manager,https://www.naukri.com/job-listings-inbound-product-manager-service-now-planet-hyderabad-secunderabad-2-to-8-years-120124500511,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,2-8 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience defining and capturing product requirements and transforming them into a pro...,Market analysis,Focus,Software product management,Research,Product strategy,Software,Marketing,Analysis,18 Days Ago
Product Manager II,https://www.naukri.com/job-listings-product-manager-ii-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-5-to-9-years-120124500340,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,5-9 Yrs,Not disclosed,Hyderabad/Secunderabad,Required Qualifications: . 5 . + years of related product development experience shippi...,Product management,Web technologies,Prototype,Web development,Manager II,Research,microsoft,Open source,18 Days Ago
Product Manager - Tracker Foundations,https://www.naukri.com/job-listings-product-manager-tracker-foundations-nextracker-inc-hyderabad-secunderabad-2-to-8-years-120124500087,,Nextracker Inc.,https://www.naukri.com/nextracker-jobs-careers-124059592,https://www.ambitionbox.com/reviews/nextracker-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,28  Reviews,2-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"Exceptional communication and interpersonal skills, able to collaborate effectively wit...",Product management,Product launch,Product quality,Competitive analysis,Analytical,Conceptualization,Strategic planning,Market research,18 Days Ago
Sr Inbound Product Manager - GRC,https://www.naukri.com/job-listings-sr-inbound-product-manager-grc-service-now-planet-hyderabad-secunderabad-2-to-3-years-100124500509,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,2-3 Yrs,Not disclosed,Hyderabad/Secunderabad,"In addition to deep product management experience, the ideal candidate will have prior ...",risk compliance,IT risk,Compliance management,Agile development,Software product management,Financial risk management,Enterprise software,Product marketing,20 Days Ago
Sr Inbound Product Manager,https://www.naukri.com/job-listings-sr-inbound-product-manager-service-now-planet-hyderabad-secunderabad-2-to-3-years-090124501247,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,2-3 Yrs,Not disclosed,Hyderabad/Secunderabad,Drive for the best customer experience possibleWorking with the development and user ex...,Computer science,risk compliance,IT risk,Compliance management,Agile development,Software product management,Financial risk management,professional services,21 Days Ago
We are Looking For Product Manager For Hyderabad Location,https://www.naukri.com/job-listings-we-are-looking-for-product-manager-for-hyderabad-location-fluentgrid-hyderabad-secunderabad-telangana-5-to-10-years-080923008892,https://img.naukimg.com/logo_images/groups/v1/4595951.gif,Fluentgrid,https://www.naukri.com/fluentgrid-jobs-careers-746867,https://www.ambitionbox.com/reviews/fluentgrid-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.1,194  Reviews,5-10 Yrs,5-15 Lacs PA,"Hyderabad/ Secunderabad, Telangana",We are hiring Product Manager for Hyderabad Location  Product Manager Converged Utilit...,Product Management,Business Analyst,Product Roadmap,Product Life Cycle Management,Product Planning,Product Strategy,Product Manager,Roadmap,26 Days Ago
Principal Inbound Product Manager - Identity Governance,https://www.naukri.com/job-listings-principal-inbound-product-manager-identity-governance-service-now-planet-hyderabad-secunderabad-8-to-13-years-080124501390,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,"Experience developing strategy, building, and shipping security and / or identity produ...",Product management,XML,Information security,Javascript,JSON,Oracle,Data mining,cisco,22 Days Ago
Principal Inbound Product Manager - Cybersecurity,https://www.naukri.com/job-listings-principal-inbound-product-manager-cybersecurity-service-now-planet-hyderabad-secunderabad-8-to-15-years-080124501389,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,8-15 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience developing customer-centric product strategy and aligning that with long-ter...,Product management,Product launch,Analytical,XML,Focus,Project management,Javascript,Software services,22 Days Ago
Principal Inbound Product Manager - Cloud Security,https://www.naukri.com/job-listings-principal-inbound-product-manager-cloud-security-service-now-planet-hyderabad-secunderabad-8-to-16-years-080124501388,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,8-16 Yrs,Not disclosed,Hyderabad/Secunderabad,Experience developing customer-centric product strategy and aligning that with long-ter...,Product management,Product launch,cloud security,Analytical,XML,Javascript,Application security,Software services,22 Days Ago
Product Support Consultant,https://www.naukri.com/job-listings-product-support-consultant-zenoti-hyderabad-secunderabad-1-to-5-years-050124500114,https://img.naukimg.com/logo_images/groups/v1/1716616.gif,Zenoti,https://www.naukri.com/zenoti-jobs-careers-2255064,https://www.ambitionbox.com/reviews/zenoti-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.1,110  Reviews,1-5 Yrs,Not disclosed,Hyderabad/Secunderabad,Applicants to this role will need to be flexible since their shift assignment will be b...,French,Enterprise applications,Analytical,Customer retention,Account management,Operations,Product support,CRM,26 Days Ago
Senior Product Specialist,https://www.naukri.com/job-listings-senior-product-specialist-zenoti-hyderabad-secunderabad-4-to-8-years-040124500815,https://img.naukimg.com/logo_images/groups/v1/1716616.gif,Zenoti,https://www.naukri.com/zenoti-jobs-careers-2255064,https://www.ambitionbox.com/reviews/zenoti-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.1,110  Reviews,4-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"To be successful in this role, you must be able to demonstrate that you have deep subje...",Data analysis,Enterprise applications,Analytical,Customer retention,Genetics,Web designing,Sales process,MS Office,27 Days Ago
Workday Technical Product Specialist - HCM,https://www.naukri.com/job-listings-workday-technical-product-specialist-hcm-rellio-services-hyderabad-secunderabad-5-to-7-years-030124500533,,Rellio Services,https://www.naukri.com/rellio-services-jobs-careers-124038652,,,,5-7 Yrs,Not disclosed,Hyderabad/Secunderabad,Comfortable with SDLC and Agile product delivery frameworks and tools such as JIRA. Edu...,Computer science,Business process,Health insurance,Production support,Agile,Gap analysis,Troubleshooting,JIRA,28 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-8-to-13-years-050124500744,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,Required Qualifications: . 8+ years of IT / Product Engineering experience of which 4+ ...,Computer science,Automation,Product engineering,Analytical,Machine learning,Agile,Agile methodology,microsoft,25 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-7-to-13-years-030124501251,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,7-13 Yrs,Not disclosed,Hyderabad/Secunderabad,"Experience in data modelling, AI and machine learning models is highly desirable Prefer...",Supply chain,Computer science,Cloud computing,Machine learning,Cloud,Customer support,microsoft,Troubleshooting,27 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-8-to-13-years-030124501249,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,The Azure Developer Experience team at Microsoft India Development Center (IDC) is look...,Product management,Computer science,Analytical skills,Technical design,Customer experience,microsoft,Open source,Distribution system,27 Days Ago
Sr Principal Inbound Product Manager,https://www.naukri.com/job-listings-sr-principal-inbound-product-manager-service-now-planet-hyderabad-secunderabad-12-to-14-years-030124500449,,Service Now Planet,https://www.naukri.com/service-now-planet-jobs-careers-3114516,https://www.ambitionbox.com/reviews/snow-planet-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,5,3  Reviews,12-14 Yrs,Not disclosed,Hyderabad/Secunderabad,"This role is extraordinarily collaborative, working not only with the inbound product t...",Procurement,Supply chain,Product management,Outbound,Usage,Enterprise architecture,Agile,Workflow,28 Days Ago
Product Manager II,https://www.naukri.com/job-listings-product-manager-ii-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-4-to-6-years-020124501222,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,4-6 Yrs,Not disclosed,Hyderabad/Secunderabad,". Identify critical data and telemetry required to optimize the product functionality, ...",Product management,Supply chain,Computer science,data science,Demand forecasting,Strategic sourcing,microsoft,Operations,28 Days Ago
Senior Product Manager,https://www.naukri.com/job-listings-senior-product-manager-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-10-to-13-years-020124500870,https://img.naukimg.com/logo_images/groups/v1/614576.gif,Microsoft,https://www.naukri.com/microsoft-jobs-careers-2265,https://www.ambitionbox.com/reviews/microsoft-corporation-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.2,1372  Reviews,10-13 Yrs,Not disclosed,Hyderabad/Secunderabad,"Bachelor s degree or higher in computer science or a related field, or equivalent exper...",Computer science,Competitive analysis,Customer satisfaction,Manager Program Management,Billing,product life cycle,Commerce,microsoft,28 Days Ago
Hiring || Product Owner with SAP Order Management,https://www.naukri.com/job-listings-hiring-product-owner-with-sap-order-management-vidaxl-services-hyderabad-10-to-17-years-110124007671,,Vidaxl Services,https://www.naukri.com/vidaxl-services-jobs-careers-123711447,,,,10-17 Yrs,13-23 Lacs PA,Hyderabad,"The ideal candidate should have at least 10 years of experience, with a background in b...",Order Management,Product Owner,Sprint Planning,Product Management,Roadmap,SAP,Product Roadmap,Order fulfillment,20 Days Ago
Sr. Product Manager,https://www.naukri.com/job-listings-sr-product-manager-infocredit-services-hyderabad-telangana-5-to-10-years-080124002090,,Infocredit Services,https://www.naukri.com/infocredit-services-jobs-careers-4287368,https://www.ambitionbox.com/reviews/creditvidya-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,52  Reviews,5-10 Yrs,25-35 Lacs PA,"Hyderabad, Telangana","Every company will be a fintech companyEver since we began our journey in 2013, our ai...",Collection Framework,Product Development,Analytical Skills,Production Management,Problem Solving,SR,Collections,Development,23 Days Ago
Director of Product Development,https://www.naukri.com/job-listings-director-of-product-development-epiq-systems-hyderabad-telangana-15-to-18-years-040124007963,https://www.naukri.com/hotjobs/images/v3/epiqsystems_jan20.gif,Epiq Systems,https://www.naukri.com/epiq-systems-jobs-careers-2701344,https://www.ambitionbox.com/reviews/epiq-systems-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.8,166  Reviews,15-18 Yrs,Not disclosed,"Hybrid - Hyderabad, Telangana",Masters degree in a related field highly desirablMinimum of 10 years of technology lead...,Product Development,Java,react,Product Engineering,aws,Development,React.js,Direct,17 Days Ago
Chief Technology Officer,https://www.naukri.com/job-listings-chief-technology-officer-tatva-chintan-pharma-chem-dahej-gujarat-ankleshwar-gujarat-vadodara-gujarat-15-to-24-years-310823005626,,Tatva Chintan Pharma Chem,https://www.naukri.com/tatva-chintan-pharma-chem-jobs-careers-72388,https://www.ambitionbox.com/reviews/tatva-chintan-pharma-chem-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,161  Reviews,15-24 Yrs,Not disclosed,"Dahej, Gujarat, Ankleshwar, Gujarat, Vadodara, Gujarat","Only from IIT, NIT, BITS- Pilnai, HBTI, VIT or euivalentI  P a g e. Key. Focus. Area. H...",Crams,Process Development,Leadership Skills,communication skills,Cto,Development,Technology,Process,28 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-acadecraft-pvt-ltd-noida-uttar-pradesh-2-to-5-years-230124011198,https://img.naukimg.com/logo_images/groups/v1/4577677.gif,Acadecraft Pvt Ltd,https://www.naukri.com/acadecraft-jobs-careers-3482126,https://www.ambitionbox.com/reviews/acadecraft-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3,386  Reviews,2-5 Yrs,8-12 Lacs PA,"Noida, Uttar Pradesh(Sector-63 Noida)","1.Drive product-design process in coordination with the IT team, content team, designer...",Communication Skills,Product Strategy,Product Management,Product Planning,Product Life Cycle Management,Planning,Life cycle,Life Cycle Management,7 Days Ago
Technical Project Manager,https://www.naukri.com/job-listings-technical-project-manager-nexgen-energia-ltd-noida-uttar-pradesh-3-to-5-years-230124006177,,Nexgen Energia Ltd.,https://www.naukri.com/nexgen-energia-jobs-careers-5581466,https://www.ambitionbox.com/reviews/nexgen-energia-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,43  Reviews,3-5 Yrs,3-6 Lacs PA,"Noida, Uttar Pradesh","?Demonstrate leadership abilities with the deployment of CBG Manufacturing Plant, CBG ...",Project Sales,Compressed Natural Gas,Compressed Bio-Gas,Project Planning,Management,Natural Gas,Project management,Project,8 Days Ago
Merchandiser,https://www.naukri.com/job-listings-merchandiser-trimurti-textiles-surat-gujarat-1-to-5-years-230124004704,,Trimurti Textiles,https://www.naukri.com/trimurti-textiles-jobs-careers-124025464,https://www.ambitionbox.com/reviews/taram-textiles-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4.7,7  Reviews,1-5 Yrs,Not disclosed,"Surat, Gujarat","product development, sourcing materials, collaborate with design and production teams, ...",Fabric Sourcing,Merchandising,Sourcing,Fabric,,,,,8 Days Ago
Product Head - FMCG,https://www.naukri.com/job-listings-product-head-fmcg-teamthai-kozhikode-kerala-3-to-7-years-220124001127,,Teamthai,https://www.naukri.com/teamthai-jobs-careers-7074589,https://www.ambitionbox.com/reviews/team-thai-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.2,48  Reviews,3-7 Yrs,Not disclosed,"Kozhikode, Kerala","Leading FMCG company, Kerala Job: Product Head for FMCG Non food product. Ready to Trav...",FMCG Marketing,Product Strategy,Product Management,Product Marketing,Product Promotion,Marketing,Management,,9 Days Ago
International Holidays Product,https://www.naukri.com/job-listings-international-holidays-product-easemytrip-noida-uttar-pradesh-3-to-6-years-211023004070,https://img.naukimg.com/logo_images/groups/v1/925074.gif,Easemytrip,https://www.naukri.com/easemytrip-jobs-careers-438805,https://www.ambitionbox.com/reviews/easemytrip-dot-com-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,429  Reviews,3-6 Yrs,Not disclosed,"Noida, Uttar Pradesh","Bachelors degree (Tourism, Hospitality Management is preferred)Proficiency in travel bo...",Product Management,Product Development,market support,Cross Functional Coordination,Sales Support,Market Research,Quality Control,Sales,18 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-easemytrip-noida-uttar-pradesh-new-delhi-delhi-delhi-ncr-1-to-3-years-181023009367,https://img.naukimg.com/logo_images/groups/v1/925074.gif,Easemytrip,https://www.naukri.com/easemytrip-jobs-careers-438805,https://www.ambitionbox.com/reviews/easemytrip-dot-com-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4,429  Reviews,1-3 Yrs,Not disclosed,"Noida, Uttar Pradesh, New Delhi, Delhi, Delhi / NCR",Deliver MRDs (market requirement document) and PRDs (product requirement document) with...,Roadmap,Customer Experience,Competitive Market Analysis,Forecasting,Revenue Planning,Planning,Analysis,Revenue,18 Days Ago
Product Executive,https://www.naukri.com/job-listings-product-executive-brawn-laboratories-delhi-ncr-1-to-4-years-180124008061,https://img.naukimg.com/logo_images/groups/v1/4584897.gif,Brawn Laboratories,https://www.naukri.com/brawn-laboratories-jobs-careers-192777,https://www.ambitionbox.com/reviews/brawn-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,182  Reviews,1-4 Yrs,1.5-3.5 Lacs PA,Delhi / NCR,Planning and Design promotional material tools to support the sales marketing objective...,Product Marketing,Executive Production,Marketing,,,,,,13 Days Ago
Product Manager,https://www.naukri.com/job-listings-product-manager-brawn-laboratories-delhi-ncr-3-to-7-years-180124008007,https://img.naukimg.com/logo_images/groups/v1/4584897.gif,Brawn Laboratories,https://www.naukri.com/brawn-laboratories-jobs-careers-192777,https://www.ambitionbox.com/reviews/brawn-laboratories-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,3.3,182  Reviews,3-7 Yrs,2-7 Lacs PA,Delhi / NCR,3+ year experience in product management team or pharmaceutical sales experience Handli...,Product Management,Management,,,,,,,13 Days Ago
